# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
# The units of phi, tau in the derivatives and the potential V are the following:
# --> phi is given in units of the reduced Planck mass m_Pl = (8 pi G)^(-1/2)
# --> tau in the derivative of V(phi) is given in units of Mpc.
# --> the potential V(phi) is given in units of m_Pl^2/Mpc^2.
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_fld            14:(.)w_fld              15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_scf            18:(.)p_scf              19:(.)w_scf              20:phi_scf               21:phi'_scf              22:V_scf                 23:V'_scf                24:V''_scf               25:gr.fac. D             26:gr.fac. f          
       2.512839963737e+13       1.197033115926e-24       1.844455255195e-08       1.362353192892e+21       1.441843083865e+04       5.737902551188e-10       3.623120922574e+17       1.064913883639e-08       1.097080241484e+42       3.889618509764e+31       2.125237273989e+32       1.461743466675e-08       1.063569545071e-04      -9.000000000000e-01       7.589259804462e+41       1.856006222182e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.467649781459e-05       7.240230382099e-01 
       2.495372357236e+13       1.213850234172e-24       1.857370079961e-08       1.343478661181e+21       1.441843083865e+04       5.778067869046e-10       3.597935374949e+17       1.072368280825e-08       1.066892129242e+42       3.809066866233e+31       2.081224897228e+32       1.461743466675e-08       1.061346157208e-04      -9.000000000000e-01       7.380427835613e+41       1.804934913050e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.475062154093e-05       7.203847314861e-01 
       2.478026174018e+13       1.230903616111e-24       1.870466803666e-08       1.324865624030e+21       1.441843083865e+04       5.818514344130e-10       3.572924900644e+17       1.079874858790e-08       1.037534696549e+42       3.730183398453e+31       2.038123990132e+32       1.461743466675e-08       1.059127417329e-04      -9.000000000000e-01       7.177342249461e+41       1.755268921736e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.482474526727e-05       7.167828078295e-01 
       2.460800570028e+13       1.248196581014e-24       1.883563527372e-08       1.306510458598e+21       1.441843083865e+04       5.859243944538e-10       3.548088282666e+17       1.087433982801e-08       1.008985085782e+42       3.652933559514e+31       1.995915676717e+32       1.461743466675e-08       1.056913315716e-04      -9.000000000000e-01       6.979844924073e+41       1.706969578425e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.489886899361e-05       7.132167242093e-01 
       2.443694707078e+13       1.265732494780e-24       1.896660251077e-08       1.288409592237e+21       1.441843083865e+04       5.900258652150e-10       3.523424312478e+17       1.095046020681e-08       9.812210682846e+41       3.577283517952e+31       1.954581471909e+32       1.461743466675e-08       1.054703842674e-04      -9.000000000000e-01       6.787782088526e+41       1.659999277368e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.497299271995e-05       7.096859483478e-01 
       2.426707752808e+13       1.283514770599e-24       1.909938873723e-08       1.270559501797e+21       1.441843083865e+04       5.941560462715e-10       3.498931789949e+17       1.102711342825e-08       9.542210270625e+41       3.503200142931e+31       1.914103273448e+32       1.461743466675e-08       1.052498988527e-04      -9.000000000000e-01       6.601004203174e+41       1.614321447606e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.504711644630e-05       7.061899584553e-01 
       2.409838880644e+13       1.301546869610e-24       1.923399395309e-08       1.252956712937e+21       1.441843083865e+04       5.983151385954e-10       3.474609523286e+17       1.110430322225e-08       9.279639399510e+41       3.430650989738e+31       1.874463353961e+32       1.461743466675e-08       1.050298743618e-04      -9.000000000000e-01       6.419365843223e+41       1.569900524495e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.512124017264e-05       7.027282429736e-01 
       2.393087269756e+13       1.319832301581e-24       1.936859916896e-08       1.235597799454e+21       1.441843083865e+04       6.025033445656e-10       3.450456328983e+17       1.118203334480e-08       9.024293632474e+41       3.359604285567e+31       1.835644353198e+32       1.461743466675e-08       1.048103098312e-04      -9.000000000000e-01       6.242725585499e+41       1.526701922014e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.519536389898e-05       6.993003003258e-01 
       2.376452105020e+13       1.338374625585e-24       1.950320438482e-08       1.218479382608e+21       1.441843083865e+04       6.067208679775e-10       3.426471031760e+17       1.126030757821e-08       8.775974157942e+41       3.290028915609e+31       1.797629270429e+32       1.461743466675e-08       1.045912042994e-04      -9.000000000000e-01       6.070945898337e+41       1.484692005841e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.526948762532e-05       6.959056386747e-01 
       2.359932576982e+13       1.357177450700e-24       1.963962859008e-08       1.201598130473e+21       1.441843083865e+04       6.109679140534e-10       3.402652464509e+17       1.133912973125e-08       8.534487634989e+41       3.221894409423e+31       1.760401457000e+32       1.461743466675e-08       1.043725568068e-04      -9.000000000000e-01       5.903893034502e+41       1.443838067157e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.534361135166e-05       6.925437756868e-01 
       2.343527881809e+13       1.376244436704e-24       1.977787178475e-08       1.184950757285e+21       1.441843083865e+04       6.152446894517e-10       3.378999468231e+17       1.141850363937e-08       8.299646042812e+41       3.155170927593e+31       1.723944609040e+32       1.461743466675e-08       1.041543663960e-04      -9.000000000000e-01       5.741436927052e+41       1.404108297190e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.541773507800e-05       6.892142383046e-01 
       2.327237221260e+13       1.395579294795e-24       1.991611497942e-08       1.168534022799e+21       1.441843083865e+04       6.195514022779e-10       3.355510891987e+17       1.149843316484e-08       8.071266534333e+41       3.089829248660e+31       1.688242760320e+32       1.461743466675e-08       1.039366321113e-04      -9.000000000000e-01       5.583451088065e+41       1.365471762439e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.549185880435e-05       6.859165625241e-01 
       2.311059802642e+13       1.415185788307e-24       2.005617716350e-08       1.152344731665e+21       1.441843083865e+04       6.238882620938e-10       3.332185592837e+17       1.157892219699e-08       7.849171293836e+41       3.025840756323e+31       1.653280275264e+32       1.461743466675e-08       1.037193529993e-04      -9.000000000000e-01       5.429812510163e+41       1.327898380595e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.556598253069e-05       6.826502931797e-01 
       2.294994838770e+13       1.435067733447e-24       2.019623934757e-08       1.136379732799e+21       1.441843083865e+04       6.282554799285e-10       3.309022435787e+17       1.165997465237e-08       7.633187398522e+41       2.963177426906e+31       1.619041842098e+32       1.461743466675e-08       1.035025281083e-04      -9.000000000000e-01       5.280401570731e+41       1.291358897117e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.564010625703e-05       6.794149837343e-01 
       2.279041547935e+13       1.455229000033e-24       2.033630153164e-08       1.120635918777e+21       1.441843083865e+04       6.326532682880e-10       3.286020293731e+17       1.174159447493e-08       7.423146683868e+41       2.901811817089e+31       1.585512466145e+32       1.461743466675e-08       1.032861564890e-04      -9.000000000000e-01       5.135101938786e+41       1.255824862453e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.571422998337e-05       6.762101960761e-01 
       2.263199153858e+13       1.475673512254e-24       2.048000169452e-08       1.105110225223e+21       1.441843083865e+04       6.370818411660e-10       3.263178047399e+17       1.182378563625e-08       7.218885612699e+41       2.841717051884e+31       1.552677463261e+32       1.461743466675e-08       1.030702371936e-04      -9.000000000000e-01       4.993800484396e+41       1.221268609893e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.578835370972e-05       6.730355003209e-01 
       2.247466885658e+13       1.496405249427e-24       2.062188286800e-08       1.089799630219e+21       1.441843083865e+04       6.415414140542e-10       3.240494585302e+17       1.190655213570e-08       7.020245147853e+41       2.782866812869e+31       1.520522453400e+32       1.461743466675e-08       1.028547692767e-04      -9.000000000000e-01       4.856387190602e+41       1.187663234025e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.586247743606e-05       6.698904746194e-01 
       2.231843977813e+13       1.517428246776e-24       2.076740202028e-08       1.074701153711e+21       1.441843083865e+04       6.460322039525e-10       3.217968803676e+17       1.198989800065e-08       6.827070628362e+41       2.725235326660e+31       1.489033354318e+32       1.461743466675e-08       1.026397517946e-04      -9.000000000000e-01       4.722755067755e+41       1.154982569788e+42       0.000000000000e+00       0.000000000000e+00                     -nan      -6.516102595673e+00       0.000000000000e+00       0.000000000000e+00      -0.000000000000e+00       0.000000000000e+00       1.593660116240e-05       6.667747049710e-01 
