# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  362       2.206355188510e+03       3.184715939737e-08       4.050814479343e-05 
  363       2.186043545295e+03       3.173058596673e-08       4.000703743275e-05 
  364       2.166117137206e+03       3.161468977911e-08       3.950886110957e-05 
  365       2.146578895455e+03       3.149948819084e-08       3.901367104266e-05 
  366       2.127431655517e+03       3.138499598710e-08       3.852151933208e-05 
  367       2.108678156043e+03       3.127122529376e-08       3.803245488526e-05 
  368       2.090321037762e+03       3.115818548803e-08       3.754652334253e-05 
  369       2.072362842396e+03       3.104588310783e-08       3.706376700215e-05 
  370       2.054806011565e+03       3.093432176006e-08       3.658422474488e-05 
  371       2.037652885695e+03       3.082350202753e-08       3.610793195800e-05 
  372       2.020905702924e+03       3.071342137474e-08       3.563492045884e-05 
