# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:dd                     4:dT                 
  268       5.159033163157e+03       4.183679037414e-08       9.858500448580e-05 
  269       5.132939359670e+03       4.166011680531e-08       9.781590437551e-05 
  270       5.106451970343e+03       4.148503566679e-08       9.705331570679e-05 
  271       5.079580140450e+03       4.131147220171e-08       9.629637472758e-05 
  272       5.052333234251e+03       4.113933347423e-08       9.554415672889e-05 
  273       5.024720836367e+03       4.096850766957e-08       9.479567472101e-05 
  274       4.996752753151e+03       4.079886338203e-08       9.404987809911e-05 
  275       4.968439014063e+03       4.063024889071e-08       9.330565129820e-05 
  276       4.939789873046e+03       4.046249142304e-08       9.256181243753e-05 
  277       4.910815809896e+03       4.029539640589e-08       9.181711195431e-05 
  278       4.881527531641e+03       4.012874670430e-08       9.107023122691e-05 
  279       4.851935436589e+03       3.996236250727e-08       9.032006888240e-05 
  280       4.822047972924e+03       3.979628950280e-08       8.956662727582e-05 
  281       4.791873197749e+03       3.963062857202e-08       8.881019198162e-05 
  282       4.761419307296e+03       3.946547660237e-08       8.805105014647e-05 
  283       4.730694637470e+03       3.930092623792e-08       8.728949040414e-05 
  284       4.699707664402e+03       3.913706562491e-08       8.652580278921e-05 
  285       4.668467004993e+03       3.897397815242e-08       8.576027864970e-05 
  286       4.636981417468e+03       3.881174218802e-08       8.499321055860e-05 
  287       4.605259801919e+03       3.865043080865e-08       8.422489222418e-05 
  288       4.573311200858e+03       3.849011152638e-08       8.345561839928e-05 
  289       4.541144799762e+03       3.833084600924e-08       8.268568478942e-05 
  290       4.508769927625e+03       3.817268979692e-08       8.191538795982e-05 
  291       4.476196057503e+03       3.801569201150e-08       8.114502524126e-05 
  292       4.443432807066e+03       3.785989506291e-08       8.037489463485e-05 
  293       4.410489939144e+03       3.770533434937e-08       7.960529471566e-05 
  294       4.377377362275e+03       3.755203795256e-08       7.883652453523e-05 
  295       4.344105131258e+03       3.740002632759e-08       7.806888352298e-05 
  296       4.310683447695e+03       3.724931198768e-08       7.730267138643e-05 
  297       4.277122660546e+03       3.709989918359e-08       7.653818801039e-05 
  298       4.243433266672e+03       3.695178357764e-08       7.577573335497e-05 
  299       4.209625911388e+03       3.680495191248e-08       7.501560735246e-05 
  300       4.175711389008e+03       3.665938167429e-08       7.425810980310e-05 
  301       4.141700643397e+03       3.651504075072e-08       7.350354026977e-05 
  302       4.107604768516e+03       3.637188708318e-08       7.275219797150e-05 
  303       4.073435008973e+03       3.622986831378e-08       7.200438167584e-05 
  304       4.039202760570e+03       3.608892142657e-08       7.126038959021e-05 
  305       4.004919570854e+03       3.594897238335e-08       7.052051925200e-05 
  306       3.970597139661e+03       3.580993575371e-08       6.978506741766e-05 
  307       3.936247319671e+03       3.567171433954e-08       6.905432995057e-05 
  308       3.901882116950e+03       3.553419879379e-08       6.832860170785e-05 
  309       3.867513691502e+03       3.539726723348e-08       6.760817642604e-05 
  310       3.833154357819e+03       3.526078484705e-08       6.689334660564e-05 
  311       3.798816585424e+03       3.512460349581e-08       6.618440339450e-05 
  312       3.764512188115e+03       3.498860135211e-08       6.548160459489e-05 
  313       3.730249848967e+03       3.485280673686e-08       6.478507646279e-05 
  314       3.696037481560e+03       3.471728491964e-08       6.409490486310e-05 
  315       3.661883030491e+03       3.458209896847e-08       6.341116629752e-05 
  316       3.627794470922e+03       3.444730962459e-08       6.273392766334e-05 
  317       3.593779808136e+03       3.431297517515e-08       6.206324601035e-05 
  318       3.559847077086e+03       3.417915132355e-08       6.139916829595e-05 
  319       3.526004341947e+03       3.404589105774e-08       6.074173113824e-05 
  320       3.492259695668e+03       3.391324451623e-08       6.009096056738e-05 
  321       3.458621259522e+03       3.378125885180e-08       5.944687177501e-05 
  322       3.425097182662e+03       3.364997809310e-08       5.880946886177e-05 
  323       3.391695641667e+03       3.351944300385e-08       5.817874458300e-05 
  324       3.358424840096e+03       3.338969093983e-08       5.755468009253e-05 
  325       3.325293008043e+03       3.326075570358e-08       5.693724468463e-05 
  326       3.292308401681e+03       3.313266739679e-08       5.632639553402e-05 
  327       3.259479302820e+03       3.300545227030e-08       5.572207743406e-05 
  328       3.226814018459e+03       3.287913257190e-08       5.512422253309e-05 
  329       3.194320880330e+03       3.275372639163e-08       5.453275006879e-05 
  330       3.162008244459e+03       3.262924750481e-08       5.394756610079e-05 
  331       3.129884490711e+03       3.250570521270e-08       5.336856324130e-05 
  332       3.097958022346e+03       3.238310418068e-08       5.279562038395e-05 
  333       3.066237265567e+03       3.226144427410e-08       5.222860243069e-05 
  334       3.034730669072e+03       3.214072039167e-08       5.166736001685e-05 
  335       3.003446703610e+03       3.202092229647e-08       5.111172923434e-05 
  336       2.972393861527e+03       3.190203444440e-08       5.056153135289e-05 
  337       2.941580656321e+03       3.178403581029e-08       5.001657253955e-05 
  338       2.911015622191e+03       3.166689971143e-08       4.947664357620e-05 
  339       2.880707313591e+03       3.155059362866e-08       4.894151957523e-05 
  340       2.850664304782e+03       3.143507902497e-08       4.841095969336e-05 
  341       2.820895189381e+03       3.132031116150e-08       4.788470684354e-05 
  342       2.791408579913e+03       3.120623891107e-08       4.736248740504e-05 
  343       2.762213107366e+03       3.109280456915e-08       4.684401093158e-05 
  344       2.733317420737e+03       3.097994366226e-08       4.632896985770e-05 
  345       2.704730186591e+03       3.086758475374e-08       4.581703920310e-05 
  346       2.676460088603e+03       3.075564924703e-08       4.530787627528e-05 
  347       2.648515827120e+03       3.064405118623e-08       4.480112037016e-05 
  348       2.620906118703e+03       3.053269705414e-08       4.429639247090e-05 
  349       2.593638976391e+03       3.042151046032e-08       4.379337839570e-05 
  350       2.566719518381e+03       3.031050890106e-08       4.329208459240e-05 
  351       2.540152067447e+03       3.019973294328e-08       4.279259764720e-05 
  352       2.513940860867e+03       3.008922183237e-08       4.229500219696e-05 
  353       2.488090049274e+03       2.997901342706e-08       4.179938086733e-05 
  354       2.462603695494e+03       2.986914413310e-08       4.130581421055e-05 
  355       2.437485773397e+03       2.975964883602e-08       4.081438064261e-05 
  356       2.412740166739e+03       2.965056083288e-08       4.032515638014e-05 
  357       2.388370668005e+03       2.954191176292e-08       3.983821537664e-05 
  358       2.364380977261e+03       2.943373153725e-08       3.935362925839e-05 
  359       2.340774700989e+03       2.932604826745e-08       3.887146725980e-05 
  360       2.317555350943e+03       2.921888819318e-08       3.839179615838e-05 
  361       2.294726342983e+03       2.911227560867e-08       3.791468020911e-05 
  362       2.272290995929e+03       2.900623278820e-08       3.744018107850e-05 
  363       2.250252530401e+03       2.890077991054e-08       3.696835777807e-05 
  364       2.228614067664e+03       2.879593498224e-08       3.649926659738e-05 
  365       2.207378628476e+03       2.869171375993e-08       3.603296103665e-05 
  366       2.186549131929e+03       2.858812967151e-08       3.556949173886e-05 
  367       2.166128394299e+03       2.848519373620e-08       3.510890642138e-05 
  368       2.146119127885e+03       2.838291448363e-08       3.465124980716e-05 
  369       2.126523939858e+03       2.828129787167e-08       3.419656355543e-05 
  370       2.107345331107e+03       2.818034720329e-08       3.374488619197e-05 
  371       2.088585695078e+03       2.808006304221e-08       3.329625303887e-05 
  372       2.070247316626e+03       2.798044312754e-08       3.285069614381e-05 
  373       2.052332370856e+03       2.788148228719e-08       3.240824420896e-05 
  374       2.034842921968e+03       2.778317235022e-08       3.196892251930e-05 
